CustomerID,PurchaseDate,MonetaryValue
833,2021-02-21,335.19
833,2021-03-25,265.6
833,2021-05-03,89.3
833,2021-06-12,272.27
833,2021-07-11,457.22
833,2021-08-04,17.64
833,2021-09-12,324.89
833,2021-10-01,46.09
833,2021-11-03,13.16
833,2021-12-04,83.82
834,2021-02-06,486.37
834,2021-03-03,311.48
834,2021-04-04,90.53
835,2021-02-03,272.21
836,2021-01-26,93.73
836,2021-03-08,494.65
837,2021-01-20,157.48
837,2021-02-13,467.48
838,2021-02-04,20.6
839,2021-01-29,344.47
839,2021-03-06,492.25
840,2021-01-24,347.99
840,2021-02-22,15.25
840,2021-03-29,159.5
841,2021-02-01,186.34
842,2021-01-29,359.15
843,2021-02-01,474.45
843,2021-02-27,411.5
843,2021-04-04,280.68
843,2021-05-08,438.74
843,2021-06-04,494.79
843,2021-07-09,309.21
843,2021-08-07,310.32
843,2021-09-06,379.67
843,2021-10-11,123.75
843,2021-11-02,91.89
844,2021-02-08,334.53
844,2021-03-08,255.52
845,2021-02-01,438.73
845,2021-03-05,283.26
845,2021-04-10,172.24
845,2021-05-05,178.55
845,2021-06-08,152.22
846,2021-02-06,282.52
847,2021-01-22,264.89
847,2021-02-19,116.41
848,2021-02-04,186.92
848,2021-02-25,19.52
848,2021-03-24,498.58
848,2021-04-27,69.88
849,2021-01-28,375.86
849,2021-02-25,362.92
849,2021-03-27,333.16
849,2021-04-22,385.46
849,2021-05-19,291.79
849,2021-06-08,137.79
849,2021-07-08,457.06
849,2021-08-05,18.92
849,2021-08-27,189.62
849,2021-09-28,367.15
850,2021-01-28,143.75
851,2021-01-23,416.74
851,2021-02-26,93.74
851,2021-04-07,192.41
851,2021-05-04,304.17
851,2021-05-30,246.3
851,2021-07-02,107.34
852,2021-02-02,401.94
853,2021-02-06,167.71
853,2021-03-15,427.47
853,2021-04-20,196.73
853,2021-05-21,376.52
853,2021-06-18,95.85
853,2021-07-17,217.97
854,2021-01-25,290.8
854,2021-02-26,54.41
855,2021-02-02,305.68
856,2021-01-31,204.85
857,2021-02-01,416.04
858,2021-01-27,87.57
859,2021-02-04,484.68
859,2021-03-08,378.27
859,2021-03-29,87.84
860,2021-01-31,177.64
860,2021-03-03,124.51
860,2021-03-24,481.7
860,2021-04-12,329.28
860,2021-05-15,155.52
861,2021-02-07,325.9
861,2021-03-18,455.72
861,2021-04-14,356.7
861,2021-05-19,32.28
861,2021-06-13,420.89
861,2021-07-12,494.78
861,2021-08-08,241.52
861,2021-09-05,485.1
862,2021-01-27,137.71
862,2021-02-22,33.68
863,2021-02-13,464.22
863,2021-03-13,354.01
863,2021-04-10,212.87
863,2021-05-09,303.21
863,2021-06-02,220.59
863,2021-07-03,238.02
863,2021-08-05,444.54
863,2021-08-27,88.93
863,2021-10-04,60.8
864,2021-02-01,167.65
864,2021-03-01,266.39
865,2021-01-30,269.44
865,2021-02-25,32.04
865,2021-03-26,24.3
866,2021-02-02,99.34
866,2021-03-04,302.6
867,2021-02-14,288.09
868,2021-02-07,52.81
868,2021-02-27,278.22
869,2021-02-01,405.11
869,2021-03-02,235.75
869,2021-04-05,46.9
870,2021-02-08,466.58
870,2021-03-15,279.69
870,2021-04-05,313.97
870,2021-04-27,335.68
870,2021-05-24,285.07
871,2021-01-21,318.91
872,2021-02-08,476.91
873,2021-02-09,242.29
873,2021-03-14,325.87
873,2021-04-12,454.4
873,2021-05-11,287.53
873,2021-06-15,401.9
873,2021-07-20,490.56
874,2021-02-14,89.67
874,2021-03-15,89.79
874,2021-04-10,446.52
874,2021-05-10,47.26
874,2021-06-20,402.74
874,2021-07-14,124.45
874,2021-08-17,239.53
874,2021-09-15,458.82
875,2021-01-29,302.45
875,2021-03-04,299.84
875,2021-03-28,309.3
875,2021-04-22,362.23
875,2021-05-19,163.4
875,2021-06-24,26.58
875,2021-07-26,407.19
875,2021-08-20,73.16
875,2021-09-28,363.69
875,2021-10-27,50.33
875,2021-11-22,193.9
876,2021-02-05,123.96
877,2021-01-26,272.54
877,2021-03-06,160.74
877,2021-03-30,249.74
877,2021-04-26,120.06
877,2021-05-31,36.35
877,2021-06-28,391.82
877,2021-07-28,324.13
877,2021-08-20,176.96
877,2021-09-14,33.27
878,2021-01-29,100.65
878,2021-03-10,122.88
879,2021-01-20,419.56
880,2021-01-28,295.55
880,2021-02-16,412.36
880,2021-03-30,432.18
880,2021-04-26,24.03
880,2021-05-24,470.19
880,2021-06-22,31.24
880,2021-07-30,311.11
880,2021-09-03,349.76
880,2021-10-06,62.6
881,2021-02-03,66.5
881,2021-03-11,88.03
881,2021-04-21,377.98
881,2021-05-31,358.32
881,2021-07-03,109.87
881,2021-08-01,424.99
881,2021-09-06,147.83
881,2021-10-04,398.56
881,2021-11-03,249.51
882,2021-01-23,451.05
882,2021-02-17,415.22
882,2021-03-21,95.34
882,2021-04-22,212.5
882,2021-05-24,387.57
883,2021-02-03,79.2
884,2021-02-01,439.02
884,2021-03-07,450.51
884,2021-04-08,234.45
884,2021-05-09,225.62
884,2021-06-08,95.82
884,2021-07-14,484.52
885,2021-01-29,488.37
886,2021-02-02,268.0
887,2021-02-02,34.88
887,2021-03-06,308.6
888,2021-01-28,342.09
888,2021-02-26,101.75
888,2021-04-06,343.37
888,2021-05-10,203.11
888,2021-06-07,399.83
888,2021-07-08,28.05
888,2021-08-08,337.31
888,2021-09-22,328.41
888,2021-10-23,471.06
888,2021-11-24,359.55
888,2021-12-19,400.19
889,2021-02-12,63.67
890,2021-02-06,388.44
890,2021-03-05,233.66
891,2021-02-02,297.68
892,2021-01-26,23.27
892,2021-03-08,50.84
892,2021-04-05,224.41
892,2021-05-09,125.37
892,2021-06-12,492.29
892,2021-07-11,275.72
892,2021-08-11,334.58
892,2021-09-11,146.62
893,2021-01-22,140.37
893,2021-02-24,184.71
893,2021-03-26,470.87
893,2021-05-01,127.82
893,2021-05-27,56.55
893,2021-06-21,43.95
893,2021-07-26,257.26
893,2021-08-18,324.44
894,2021-01-29,344.64
894,2021-02-21,426.46
894,2021-03-22,115.7
894,2021-04-16,379.37
894,2021-05-05,441.86
894,2021-06-11,94.04
894,2021-07-06,179.93
894,2021-08-05,485.35
895,2021-02-03,241.76
895,2021-03-01,383.71
895,2021-03-30,498.63
896,2021-01-29,86.41
896,2021-02-22,236.79
896,2021-03-25,118.29
896,2021-04-12,371.98
896,2021-05-08,23.51
896,2021-06-08,281.83
896,2021-07-05,93.05
896,2021-08-01,10.49
896,2021-08-24,435.91
897,2021-01-27,387.89
898,2021-02-01,276.87
899,2021-01-31,139.78
899,2021-03-05,74.2
900,2021-02-04,159.54
900,2021-03-05,400.31
900,2021-03-31,230.02
900,2021-04-30,90.13
900,2021-05-31,56.32
901,2021-01-25,370.46
901,2021-02-28,31.01
901,2021-04-01,103.39
901,2021-05-05,335.43
901,2021-06-02,58.18
902,2021-02-01,152.35
903,2021-01-30,366.1
903,2021-02-26,357.2
903,2021-04-02,390.03
903,2021-04-25,71.03
903,2021-05-28,330.33
903,2021-06-29,154.9
903,2021-08-01,382.53
903,2021-09-05,127.78
904,2021-02-06,222.88
904,2021-03-13,92.94
904,2021-04-09,253.14
904,2021-05-12,334.98
904,2021-06-22,253.71
904,2021-07-12,336.24
905,2021-01-28,62.2
905,2021-03-06,409.12
905,2021-04-02,315.54
905,2021-05-03,103.58
905,2021-05-29,208.35
905,2021-06-24,273.95
905,2021-07-25,423.37
906,2021-01-22,424.49
906,2021-02-17,433.39
906,2021-03-25,380.23
906,2021-04-21,128.82
907,2021-02-10,133.5
907,2021-03-08,394.59
908,2021-01-29,119.42
908,2021-03-03,143.26
909,2021-01-26,116.33
909,2021-02-26,70.16
909,2021-03-28,263.93
909,2021-05-01,278.37
909,2021-06-03,173.86
909,2021-07-12,318.9
910,2021-01-29,475.05
910,2021-02-28,194.59
910,2021-03-31,292.79
910,2021-05-02,52.27
911,2021-02-08,222.37
912,2021-01-29,69.93
912,2021-03-05,116.25
913,2021-01-29,15.87
914,2021-01-24,202.68
914,2021-02-24,257.42
914,2021-03-24,447.38
915,2021-01-30,470.23
915,2021-03-04,164.88
915,2021-04-03,402.34
916,2021-02-06,97.23
916,2021-03-05,48.01
916,2021-04-06,312.86
917,2021-01-26,182.77
918,2021-02-04,452.58
919,2021-01-29,117.98
919,2021-02-27,119.65
920,2021-02-05,332.97
920,2021-03-11,489.13
920,2021-04-13,64.62
920,2021-05-22,236.35
920,2021-06-30,98.51
920,2021-07-29,375.07
920,2021-08-24,67.85
921,2021-02-05,102.03
922,2021-02-08,134.08
922,2021-03-09,146.57
922,2021-04-15,55.81
922,2021-05-15,147.05
923,2021-01-24,153.47
923,2021-02-26,314.24
924,2021-02-02,121.08
924,2021-03-07,486.19
924,2021-04-05,406.22
924,2021-05-05,287.73
924,2021-06-12,126.06
924,2021-07-06,17.04
924,2021-08-02,20.22
924,2021-09-02,309.87
924,2021-10-06,20.7
925,2021-02-07,285.17
925,2021-02-27,213.66
925,2021-03-29,45.27
925,2021-04-24,217.17
925,2021-05-29,397.41
925,2021-06-27,404.39
925,2021-07-26,447.26
925,2021-08-31,35.22
925,2021-10-03,268.31
925,2021-11-04,62.64
925,2021-12-05,108.36
925,2022-01-18,451.11
926,2021-02-07,37.55
926,2021-03-07,474.47
927,2021-01-27,108.32
928,2021-01-29,48.92
929,2021-01-27,259.12
929,2021-03-02,297.09
929,2021-03-27,127.56
929,2021-05-02,297.82
929,2021-06-11,451.17
929,2021-07-01,241.85
929,2021-08-03,430.12
929,2021-08-20,464.36
929,2021-09-14,55.27
930,2021-02-16,484.08
930,2021-03-10,491.45
930,2021-04-11,230.41
930,2021-05-09,425.2
930,2021-06-07,157.97
931,2021-02-07,140.49
931,2021-03-06,291.34
931,2021-04-03,489.84
932,2021-02-04,52.91
933,2021-02-02,111.57
934,2021-02-13,181.25
934,2021-03-14,343.1
934,2021-04-15,354.35
934,2021-05-24,482.85
934,2021-06-22,232.28
934,2021-07-26,319.89
935,2021-01-24,228.07
936,2021-02-01,379.16
936,2021-02-26,486.37
936,2021-03-28,313.94
937,2021-01-31,489.17
937,2021-03-02,496.72
938,2021-01-26,471.09
938,2021-02-28,147.72
938,2021-03-25,464.16
939,2021-02-05,136.13
939,2021-02-26,445.18
940,2021-01-28,40.96
940,2021-03-03,445.34
940,2021-04-07,466.19
940,2021-05-07,297.52
940,2021-06-01,421.84
941,2021-01-26,346.25
941,2021-02-20,126.97
941,2021-03-29,419.61
941,2021-04-25,363.7
941,2021-05-27,124.71
941,2021-06-21,487.74
941,2021-07-20,335.75
942,2021-01-28,162.03
942,2021-03-01,118.51
942,2021-03-28,201.25
942,2021-05-01,262.83
943,2021-02-05,154.18
943,2021-03-12,297.57
943,2021-04-01,161.72
944,2021-01-28,239.7
944,2021-02-24,499.41
945,2021-01-28,89.53
945,2021-02-18,443.1
945,2021-03-19,177.72
945,2021-04-15,71.27
945,2021-05-17,304.01
945,2021-06-14,194.23
946,2021-02-03,76.93
946,2021-02-25,267.68
947,2021-02-01,203.92
947,2021-03-07,446.17
948,2021-01-27,382.01
948,2021-02-12,280.66
948,2021-03-12,393.96
948,2021-04-08,351.77
949,2021-02-03,167.72
949,2021-02-28,47.89
949,2021-04-06,233.47
949,2021-05-06,411.01
949,2021-06-01,18.35
949,2021-07-07,295.23
949,2021-08-10,441.58
949,2021-09-07,116.6
949,2021-10-04,99.8
949,2021-11-01,388.42
949,2021-11-30,134.99
949,2022-01-01,104.07
949,2022-02-02,195.21
950,2021-01-25,34.36
951,2021-01-29,260.99
952,2021-02-12,349.61
953,2021-02-11,318.8
953,2021-03-04,48.57
954,2021-01-23,405.97
954,2021-02-19,280.56
954,2021-03-20,10.84
954,2021-04-19,321.82
954,2021-05-14,376.95
954,2021-06-11,132.0
955,2021-02-02,19.11
955,2021-02-26,274.48
956,2021-02-05,296.77
956,2021-03-16,129.0
956,2021-04-09,91.47
956,2021-04-26,300.46
957,2021-02-02,195.13
957,2021-03-02,497.1
957,2021-04-11,33.77
957,2021-05-18,351.37
957,2021-06-19,422.18
958,2021-02-03,476.85
959,2021-02-01,430.31
959,2021-03-07,466.17
959,2021-04-07,389.75
960,2021-01-27,475.61
960,2021-02-24,62.4
960,2021-03-24,285.98
960,2021-04-20,171.73
960,2021-05-19,220.63
960,2021-06-13,308.99
960,2021-07-13,455.34
960,2021-08-16,234.21
960,2021-09-13,493.99
960,2021-10-15,300.48
961,2021-02-04,133.44
962,2021-01-28,214.04
963,2021-01-31,227.88
963,2021-03-09,320.29
963,2021-04-03,321.93
963,2021-05-07,398.01
963,2021-06-06,150.68
963,2021-07-04,387.46
963,2021-07-26,225.69
963,2021-08-26,338.38
963,2021-09-23,233.3
963,2021-10-26,474.82
963,2021-11-20,97.86
963,2021-12-25,340.75
963,2022-01-27,292.5
964,2021-01-27,43.78
964,2021-03-04,359.63
964,2021-03-29,21.97
965,2021-02-01,350.39
966,2021-02-03,143.03
967,2021-01-29,434.51
967,2021-02-25,365.32
967,2021-04-01,114.47
967,2021-05-06,311.4
967,2021-06-07,229.3
968,2021-01-29,71.57
969,2021-02-05,317.54
969,2021-03-05,203.6
970,2021-01-22,431.14
970,2021-02-19,470.01
970,2021-03-20,117.83
970,2021-04-19,433.3
970,2021-05-14,136.52
971,2021-02-13,403.67
972,2021-01-26,82.13
972,2021-03-02,483.12
972,2021-04-04,236.43
973,2021-01-29,343.08
974,2021-02-05,252.25
975,2021-01-26,375.52
975,2021-02-23,252.31
975,2021-04-02,72.7
975,2021-04-23,289.26
975,2021-05-12,251.15
975,2021-06-06,263.78
975,2021-07-12,440.66
975,2021-08-19,448.47
975,2021-09-22,232.23
976,2021-02-02,37.9
976,2021-02-26,246.33
976,2021-03-27,102.67
976,2021-04-23,469.33
977,2021-01-19,301.48
978,2021-01-25,163.87
978,2021-02-25,231.65
978,2021-03-26,426.89
978,2021-04-24,391.4
978,2021-05-27,427.11
978,2021-06-26,143.26
978,2021-07-25,300.8
978,2021-08-29,148.79
978,2021-09-24,63.42
979,2021-02-04,240.22
979,2021-03-10,152.81
979,2021-04-14,244.0
979,2021-05-15,208.3
979,2021-06-19,466.67
980,2021-01-31,72.84
980,2021-03-04,380.69
981,2021-01-28,364.23
982,2021-01-25,490.46
983,2021-02-01,276.01
983,2021-03-06,136.97
983,2021-04-04,183.83
983,2021-05-02,448.06
983,2021-05-27,37.41
983,2021-06-29,299.83
983,2021-08-05,192.52
983,2021-09-06,199.48
984,2021-01-28,221.27
985,2021-02-03,183.03
985,2021-03-13,430.35
985,2021-04-19,23.39
986,2021-02-02,153.73
986,2021-03-05,289.07
987,2021-02-01,206.61
987,2021-02-26,288.79
987,2021-04-02,283.85
987,2021-05-03,68.35
987,2021-05-26,26.87
988,2021-01-23,349.86
989,2021-01-28,464.17
989,2021-02-22,98.76
989,2021-03-20,457.11
989,2021-04-25,37.55
989,2021-05-19,474.63
989,2021-06-12,108.39
989,2021-07-10,158.33
990,2021-02-02,137.09
990,2021-03-02,194.3
991,2021-02-01,458.74
991,2021-03-03,102.85
991,2021-04-06,33.73
991,2021-05-15,170.47
992,2021-01-27,453.4
993,2021-02-07,108.96
994,2021-01-27,230.93
994,2021-03-03,349.76
995,2021-02-01,285.61
995,2021-02-28,446.12
995,2021-03-20,184.25
995,2021-04-15,112.01
995,2021-05-13,233.58
995,2021-06-12,111.96
995,2021-07-25,254.22
995,2021-08-22,452.72
995,2021-09-24,312.54
995,2021-10-28,429.16
995,2021-11-29,91.43
996,2021-02-09,80.32
996,2021-03-11,237.59
996,2021-04-10,476.12
996,2021-05-17,186.78
996,2021-06-25,439.97
996,2021-07-16,68.94
996,2021-08-16,312.34
997,2021-02-10,362.3
997,2021-03-22,413.8
997,2021-04-24,367.12
998,2021-01-30,252.4
998,2021-02-28,241.56
998,2021-03-28,293.96
998,2021-05-01,117.5
998,2021-05-26,267.76
998,2021-06-24,15.41
998,2021-07-29,243.02
999,2021-02-02,218.33
999,2021-03-04,472.38
999,2021-03-31,255.36
999,2021-05-05,321.28
999,2021-06-09,315.84
1000,2021-02-01,288.03
1000,2021-02-28,93.53
1000,2021-04-09,78.78
1000,2021-04-27,315.33
1000,2021-05-23,162.33
1000,2021-06-25,226.03
